region,2022_rank,country,regime_type,five_year_mean,year,democracy_index_score,percent_W
Middle East and North Africa,133,United Arab Emirates,Authoritarian,2.804,2006,2.42,0.225
Middle East and North Africa,133,United Arab Emirates,Authoritarian,2.804,2006,2.42,0.225
Middle East and North Africa,133,United Arab Emirates,Authoritarian,2.804,2006,2.42,0.225
Middle East and North Africa,133,United Arab Emirates,Authoritarian,2.804,2006,2.42,0.225
Sub-Saharan Africa,35,Cape Verde,Flawed democracy,7.722000000000001,2006,7.43,0.1527777777777778
Sub-Saharan Africa,35,Cape Verde,Flawed democracy,7.722000000000001,2006,7.43,0.1527777777777778
Sub-Saharan Africa,35,Cape Verde,Flawed democracy,7.722000000000001,2006,7.43,0.1805555555555555
Sub-Saharan Africa,35,Cape Verde,Flawed democracy,7.722000000000001,2006,7.43,0.1527777777777778
Sub-Saharan Africa,35,Cape Verde,Flawed democracy,7.722000000000001,2006,7.43,0.1805555555555555
Sub-Saharan Africa,35,Cape Verde,Flawed democracy,7.722000000000001,2006,7.43,0.1527777777777778
Sub-Saharan Africa,35,Cape Verde,Flawed democracy,7.722000000000001,2006,7.43,0.1527777777777778
Sub-Saharan Africa,35,Cape Verde,Flawed democracy,7.722000000000001,2006,7.43,0.1805555555555555
Sub-Saharan Africa,35,Cape Verde,Flawed democracy,7.722000000000001,2006,7.43,0.1527777777777778
Sub-Saharan Africa,35,Cape Verde,Flawed democracy,7.722000000000001,2006,7.43,0.1527777777777778
Sub-Saharan Africa,35,Cape Verde,Flawed democracy,7.722000000000001,2006,7.43,0.1527777777777778
Sub-Saharan Africa,35,Cape Verde,Flawed democracy,7.722000000000001,2006,7.43,0.1805555555555555
Sub-Saharan Africa,35,Cape Verde,Flawed democracy,7.722000000000001,2006,7.43,0.1527777777777778
Sub-Saharan Africa,162,Democratic Republic of the Congo,Authoritarian,1.326,2006,2.76,0.084
Sub-Saharan Africa,162,Democratic Republic of the Congo,Authoritarian,1.326,2006,2.76,0.084
Sub-Saharan Africa,162,Democratic Republic of the Congo,Authoritarian,1.326,2006,2.76,0.084
Sub-Saharan Africa,162,Democratic Republic of the Congo,Authoritarian,1.326,2006,2.76,0.084
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2006,2.72,0.125
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2006,2.72,0.125
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2006,2.72,0.125
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2006,2.72,0.125
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2006,2.72,0.125
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2006,3.12,0.1789473684210526
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2006,3.12,0.2210526315789473
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2006,3.12,0.2093023255813953
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2006,3.12,0.1789473684210526
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2006,3.12,0.2210526315789473
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2006,3.12,0.1789473684210526
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2006,3.12,0.2210526315789473
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2006,3.12,0.1789473684210526
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2006,3.12,0.2210526315789473
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2006,3.12,0.1789473684210526
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2006,3.12,0.2210526315789473
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2006,3.12,0.1789473684210526
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2006,3.12,0.2210526315789473
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2006,3.12,0.1789473684210526
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2006,3.12,0.1789473684210526
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2006,3.12,0.1789473684210526
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2006,3.12,0.2210526315789473
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2006,3.12,0.1789473684210526
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2006,3.12,0.2210526315789473
Sub-Saharan Africa,99,Uganda,Hybrid regime,4.838,2006,5.14,0.2981927710843373
Sub-Saharan Africa,99,Uganda,Hybrid regime,4.838,2006,5.14,0.2981927710843373
Sub-Saharan Africa,99,Uganda,Hybrid regime,4.838,2006,5.14,0.3072289156626506
Sub-Saharan Africa,99,Uganda,Hybrid regime,4.838,2006,5.14,0.3072289156626506
Sub-Saharan Africa,99,Uganda,Hybrid regime,4.838,2006,5.14,0.2393442622950819
Sub-Saharan Africa,99,Uganda,Hybrid regime,4.838,2006,5.14,0.2772585669781931
Sub-Saharan Africa,99,Uganda,Hybrid regime,4.838,2006,5.14,0.3072289156626506
Sub-Saharan Africa,99,Uganda,Hybrid regime,4.838,2006,5.14,0.2763975155279503
Sub-Saharan Africa,99,Uganda,Hybrid regime,4.838,2006,5.14,0.3072289156626506
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2006,5.25,0.1464968152866242
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2006,5.25,0.1464968152866242
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2006,5.25,0.1518987341772152
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2006,5.25,0.1464968152866242
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2006,5.25,0.1464968152866242
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2006,5.25,0.1518987341772152
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2006,5.25,0.1464968152866242
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2006,5.25,0.1464968152866242
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2006,5.25,0.1518987341772152
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2006,5.25,0.1518987341772152
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2006,5.25,0.0
North America,12,Canada,Full democracy,9.072,2008,9.07,0.2207792207792207
North America,12,Canada,Full democracy,9.072,2008,9.07,0.2207792207792207
Western Europe,20,Austria,Full democracy,8.202,2008,8.49,0.273224043715847
Western Europe,20,Austria,Full democracy,8.202,2008,8.49,0.273224043715847
Western Europe,20,Austria,Full democracy,8.202,2008,8.49,0.0
Western Europe,34,Italy,Flawed democracy,7.667999999999999,2008,7.98,0.2126984126984127
Western Europe,34,Italy,Flawed democracy,7.667999999999999,2008,7.98,0.2126984126984127
Western Europe,34,Italy,Flawed democracy,7.667999999999999,2008,7.98,0.0
Western Europe,34,Italy,Flawed democracy,7.667999999999999,2008,7.98,0.2114467408585055
Western Europe,34,Italy,Flawed democracy,7.667999999999999,2008,7.98,0.2126984126984127
Western Europe,33,Malta,Flawed democracy,7.822,2008,8.39,0.0869565217391304
Western Europe,33,Malta,Flawed democracy,7.822,2008,8.39,0.0869565217391304
Western Europe,33,Malta,Flawed democracy,7.822,2008,8.39,0.0869565217391304
Western Europe,33,Malta,Flawed democracy,7.822,2008,8.39,0.0869565217391304
Western Europe,33,Malta,Flawed democracy,7.822,2008,8.39,0.0869565217391304
Western Europe,22,Spain,Full democracy,8.1,2008,8.45,0.3628571428571429
Western Europe,22,Spain,Full democracy,8.1,2008,8.45,0.3628571428571429
Western Europe,22,Spain,Full democracy,8.1,2008,8.45,0.3628571428571429
Western Europe,22,Spain,Full democracy,8.1,2008,8.45,0.3628571428571429
Western Europe,22,Spain,Full democracy,8.1,2008,8.45,0.3628571428571429
Western Europe,22,Spain,Full democracy,8.1,2008,8.45,0.3628571428571429
Western Europe,22,Spain,Full democracy,8.1,2008,8.45,0.3628571428571429
Central and Eastern Europe,153,Belarus,Authoritarian,2.5200000000000005,2008,3.34,0.3181818181818182
Central and Eastern Europe,153,Belarus,Authoritarian,2.5200000000000005,2008,3.34,0.3181818181818182
Central and Eastern Europe,153,Belarus,Authoritarian,2.5200000000000005,2008,3.34,0.0
Central and Eastern Europe,90,Georgia,Hybrid regime,5.31,2008,4.62,0.06
Central and Eastern Europe,90,Georgia,Hybrid regime,5.31,2008,4.62,0.06
Central and Eastern Europe,39,Lithuania,Flawed democracy,7.324,2008,7.36,0.1773049645390071
Central and Eastern Europe,61,Romania,Flawed democracy,6.4300000000000015,2008,7.06,0.1137724550898203
Central and Eastern Europe,68,Serbia,Flawed democracy,6.346,2008,6.49,0.216
Central and Eastern Europe,68,Serbia,Flawed democracy,6.346,2008,6.49,0.216
Central and Eastern Europe,31,Slovenia,Flawed democracy,7.566,2008,7.96,0.1333333333333333
Central and Eastern Europe,31,Slovenia,Flawed democracy,7.566,2008,7.96,0.1333333333333333
Central and Eastern Europe,161,Turkmenistan,Authoritarian,1.6960000000000002,2008,1.72,0.0
Latin America and the Caribbean,139,Cuba,Authoritarian,2.784,2008,3.52,0.4315960912052117
Latin America and the Caribbean,77,Paraguay,Hybrid regime,6.082000000000001,2008,6.4,0.125
Latin America and the Caribbean,77,Paraguay,Hybrid regime,6.082000000000001,2008,6.4,0.125
Latin America and the Caribbean,77,Paraguay,Hybrid regime,6.082000000000001,2008,6.4,0.0
Latin America and the Caribbean,77,Paraguay,Hybrid regime,6.082000000000001,2008,6.4,0.125
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2008,4.3,0.0851063829787234
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2008,4.3,0.0851063829787234
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2008,4.3,0.0851063829787234
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2008,4.3,0.0851063829787234
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2008,4.3,0.0851063829787234
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2008,4.3,0.0851063829787234
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2008,4.3,0.0851063829787234
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2008,4.3,0.0851063829787234
Asia and Australasia,121,Cambodia,Authoritarian,3.26,2008,4.87,0.1626016260162601
Asia and Australasia,121,Cambodia,Authoritarian,3.26,2008,4.87,0.1626016260162601
Asia and Australasia,121,Cambodia,Authoritarian,3.26,2008,4.87,0.1626016260162601
Asia and Australasia,156,China,Authoritarian,2.4,2008,3.04,0.2132574489454302
Asia and Australasia,156,China,Authoritarian,2.4,2008,3.04,0.0
Asia and Australasia,156,China,Authoritarian,2.4,2008,3.04,0.2132574489454302
Asia and Australasia,40,Malaysia,Flawed democracy,7.154000000000001,2008,6.36,0.1081081081081081
Asia and Australasia,40,Malaysia,Flawed democracy,7.154000000000001,2008,6.36,0.1081081081081081
Asia and Australasia,40,Malaysia,Flawed democracy,7.154000000000001,2008,6.36,0.0
Asia and Australasia,40,Malaysia,Flawed democracy,7.154000000000001,2008,6.36,0.1081081081081081
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2008,6.6,0.0416666666666666
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2008,6.6,0.0416666666666666
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2008,6.6,0.0416666666666666
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2008,6.6,0.0303030303030303
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2008,6.6,0.0441176470588235
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2008,6.6,0.0416666666666666
Asia and Australasia,101,Nepal,Hybrid regime,4.916,2008,4.05,0.3316498316498316
Asia and Australasia,101,Nepal,Hybrid regime,4.916,2008,4.05,0.3316498316498316
Asia and Australasia,101,Nepal,Hybrid regime,4.916,2008,4.05,0.0
Asia and Australasia,101,Nepal,Hybrid regime,4.916,2008,4.05,0.3362676056338028
Asia and Australasia,101,Nepal,Hybrid regime,4.916,2008,4.05,0.3277870216306156
Asia and Australasia,2,New Zealand,Full democracy,9.349999999999998,2008,9.19,0.3360655737704918
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2008,4.46,0.2248520710059171
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2008,4.46,0.2248520710059171
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2008,4.46,0.2248520710059171
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2008,4.46,0.2248520710059171
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2008,4.46,0.2248520710059171
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2008,4.46,0.2248520710059171
Middle East and North Africa,114,Qatar,Authoritarian,3.3839999999999995,2008,2.92,0.0
Sub-Saharan Africa,109,Angola,Authoritarian,3.666,2008,3.35,0.3727272727272727
Sub-Saharan Africa,137,Djibouti,Authoritarian,2.7660000000000005,2008,2.37,0.1384615384615384
Sub-Saharan Africa,137,Djibouti,Authoritarian,2.7660000000000005,2008,2.37,0.1384615384615384
Sub-Saharan Africa,137,Djibouti,Authoritarian,2.7660000000000005,2008,2.37,0.1384615384615384
Sub-Saharan Africa,137,Djibouti,Authoritarian,2.7660000000000005,2008,2.37,0.1384615384615384
Sub-Saharan Africa,158,Equatorial Guinea,Authoritarian,1.92,2008,2.19,0.06
Sub-Saharan Africa,158,Equatorial Guinea,Authoritarian,1.92,2008,2.19,0.06
Sub-Saharan Africa,158,Equatorial Guinea,Authoritarian,1.92,2008,2.19,0.06
Sub-Saharan Africa,158,Equatorial Guinea,Authoritarian,1.92,2008,2.19,0.0
Sub-Saharan Africa,158,Equatorial Guinea,Authoritarian,1.92,2008,2.19,0.06
Sub-Saharan Africa,158,Equatorial Guinea,Authoritarian,1.92,2008,2.19,0.06
Sub-Saharan Africa,63,Ghana,Flawed democracy,6.537999999999999,2008,5.35,0.0789473684210526
Sub-Saharan Africa,140,Guinea-Bissau,Authoritarian,2.51,2008,1.99,0.0
Sub-Saharan Africa,140,Guinea-Bissau,Authoritarian,2.51,2008,1.99,0.1
Sub-Saharan Africa,126,Rwanda,Authoritarian,3.162,2008,3.71,0.5625
Sub-Saharan Africa,126,Rwanda,Authoritarian,3.162,2008,3.71,0.5625
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2008,2.53,0.1523809523809524
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2008,2.53,0.1523809523809524
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2008,2.53,0.0
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2008,2.53,0.1352657004830917
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2008,2.53,0.1352657004830917
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2008,2.53,0.1333333333333333
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2008,2.53,0.1333333333333333
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2008,2.53,0.1523809523809524
Sub-Saharan Africa,160,Chad,Authoritarian,1.622,2011,1.62,0.1488095238095238
Sub-Saharan Africa,160,Chad,Authoritarian,1.622,2011,1.62,0.1543209876543209
Sub-Saharan Africa,160,Chad,Authoritarian,1.622,2011,1.62,0.1543209876543209
Sub-Saharan Africa,160,Chad,Authoritarian,1.622,2011,1.62,0.1543209876543209
Sub-Saharan Africa,160,Chad,Authoritarian,1.622,2011,1.62,0.1488095238095238
Sub-Saharan Africa,160,Chad,Authoritarian,1.622,2011,1.62,0.1543209876543209
Sub-Saharan Africa,160,Chad,Authoritarian,1.622,2011,1.62,0.1538461538461538
Sub-Saharan Africa,160,Chad,Authoritarian,1.622,2011,1.62,0.1543209876543209
Sub-Saharan Africa,160,Chad,Authoritarian,1.622,2011,1.62,0.1538461538461538
Sub-Saharan Africa,160,Chad,Authoritarian,1.622,2011,1.62,0.1538461538461538
Middle East and North Africa,114,Qatar,Authoritarian,3.3839999999999995,2013,3.18,0.0975609756097561
Middle East and North Africa,114,Qatar,Authoritarian,3.3839999999999995,2013,3.18,0.0975609756097561
Sub-Saharan Africa,140,Cameroon,Authoritarian,2.804,2013,3.41,0.3111111111111111
Sub-Saharan Africa,140,Cameroon,Authoritarian,2.804,2013,3.41,0.3111111111111111
Sub-Saharan Africa,140,Cameroon,Authoritarian,2.804,2013,3.41,0.3111111111111111
Sub-Saharan Africa,140,Cameroon,Authoritarian,2.804,2013,3.41,0.3111111111111111
Sub-Saharan Africa,145,Guinea,Authoritarian,2.7920000000000003,2013,2.84,0.2280701754385964
Sub-Saharan Africa,145,Guinea,Authoritarian,2.7920000000000003,2013,2.84,0.2280701754385964
Sub-Saharan Africa,145,Guinea,Authoritarian,2.7920000000000003,2013,2.84,0.2280701754385964
Sub-Saharan Africa,145,Guinea,Authoritarian,2.7920000000000003,2013,2.84,0.2280701754385964
Sub-Saharan Africa,145,Guinea,Authoritarian,2.7920000000000003,2013,2.84,0.2280701754385964
Sub-Saharan Africa,145,Guinea,Authoritarian,2.7920000000000003,2013,2.84,0.2280701754385964
Sub-Saharan Africa,80,Madagascar,Hybrid regime,5.5920000000000005,2013,4.32,0.1920529801324503
Sub-Saharan Africa,80,Madagascar,Hybrid regime,5.5920000000000005,2013,4.32,0.1920529801324503
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2013,5.9,0.0952380952380952
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2013,5.9,0.0952380952380952
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2013,5.9,0.0884353741496598
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2013,5.9,0.0952380952380952
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2013,5.9,0.0884353741496598
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2013,5.9,0.0884353741496598
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2013,5.9,0.0884353741496598
Western Europe,36,Belgium,Flawed democracy,7.616,2014,7.93,0.38
Western Europe,36,Belgium,Flawed democracy,7.616,2014,7.93,0.38
Western Europe,36,Belgium,Flawed democracy,7.616,2014,7.93,0.38
Western Europe,36,Belgium,Flawed democracy,7.616,2014,7.93,0.38
Central and Eastern Europe,87,Ukraine,Hybrid regime,5.678000000000001,2014,5.42,0.1158392434988179
Central and Eastern Europe,87,Ukraine,Hybrid regime,5.678000000000001,2014,5.42,0.1158392434988179
Central and Eastern Europe,149,Uzbekistan,Authoritarian,2.076,2014,2.45,0.16
Central and Eastern Europe,149,Uzbekistan,Authoritarian,2.076,2014,2.45,0.16
Latin America and the Caribbean,100,Bolivia,Hybrid regime,4.956,2014,5.79,0.5307692307692308
Latin America and the Caribbean,49,Panama,Flawed democracy,7.008,2014,7.08,0.1830985915492957
Latin America and the Caribbean,49,Panama,Flawed democracy,7.008,2014,7.08,0.1830985915492957
Latin America and the Caribbean,49,Panama,Flawed democracy,7.008,2014,7.08,0.1830985915492957
Latin America and the Caribbean,11,Uruguay,Full democracy,8.626000000000001,2014,8.17,0.2222222222222222
Latin America and the Caribbean,11,Uruguay,Full democracy,8.626000000000001,2014,8.17,0.2222222222222222
